1395712289.58	38	67	0
1395712290.58	38	67	0
1395712291.58	38	67	0
1395712292.59	38	67	0
1395712293.59	38	67	0
1395712294.59	38	67	0
1395712295.59	38	67	0
1395712296.6	38	67	0
1395712297.6	38	67	0
1395712298.6	38	67	0
1395712299.6	38	67	0
1395712300.61	38	67	0
1395712301.61	38	67	0
1395712302.61	38	67	0
1395712303.61	38	67	0
1395712304.62	38	67	0
1395712305.62	38	67	0
1395712306.62	38	67	0
1395712307.62	38	67	0
1395712308.63	38	67	0
1395712309.63	38	67	0
1395712310.63	38	67	0
1395712311.63	38	67	0
1395712312.63	38	67	0
1395712313.64	38	67	0
1395712314.64	38	67	0
1395712315.64	38	67	0
1395712316.64	38	67	0
1395712317.65	38	67	0
1395712318.65	38	67	0
1395712319.65	38	67	0
1395712320.65	38	67	0
1395712321.66	38	67	0
1395712322.66	38	67	0
1395712323.66	38	67	0
1395712324.66	38	67	0
1395712325.66	38	67	0
1395712326.66	38	67	0
1395712327.67	38	67	0
1395712328.67	38	67	0
1395712329.67	38	67	0
1395712330.68	38	67	0
1395712331.68	38	67	0
1395712332.68	38	67	0
1395712333.68	38	67	0
1395712334.69	38	67	0
1395712335.69	38	67	0
1395712336.69	38	67	0
1395712337.69	38	67	0
1395712338.7	38	67	0
1395712339.7	38	67	0
1395712340.7	38	67	0
1395712341.7	38	67	0
1395712342.7	38	67	0
1395712343.71	38	67	0
1395712344.71	38	67	0
1395712345.71	38	67	0
1395712346.71	38	67	0
1395712347.72	38	67	0
1395712348.72	38	67	0
1395712349.72	38	67	0
1395712350.72	38	67	0
1395712351.73	38	67	0
1395712352.73	38	67	0
1395712353.73	38	67	0
1395712354.73	38	67	0
1395712355.74	38	67	0
1395712356.74	38	67	0
1395712357.74	38	67	0
1395712358.74	38	67	0
1395712359.74	38	67	0
1395712360.75	38	67	0
1395712361.75	38	67	0
1395712362.75	38	67	0
1395712363.75	38	67	0
1395712364.75	38	67	0
1395712365.76	38	67	0
1395712366.76	38	67	0
1395712367.76	38	67	0
1395712368.76	38	67	0
1395712369.76	38	67	0
1395712370.77	38	67	0
1395712371.77	38	67	0
1395712372.77	38	67	0
1395712373.77	38	67	0
1395712374.78	38	67	0
1395712375.78	38	67	0
