1395722163.65	257420	116485	11836	31105	49299	26413	5245	11072
1395722164.65	257420	116485	11836	31105	49299	26413	5245	11072
1395722165.65	257420	116485	11836	31105	49299	26413	5245	11072
1395722166.65	257420	116485	11836	31105	49299	26413	5245	11072
1395722167.65	257420	116485	11836	31105	49299	26413	5245	11072
1395722168.66	257420	116485	11836	31105	49299	26413	5245	11072
1395722169.66	257420	116485	11836	31105	49299	26413	5245	11072
1395722170.66	257420	116485	11836	31105	49299	26413	5245	11072
1395722171.66	257420	116485	11836	31105	49299	26413	5245	11072
1395722172.66	257420	116485	11836	31105	49299	26413	5245	11072
1395722173.67	257420	116485	11836	31105	49299	26413	5245	11072
1395722174.67	257420	116485	11836	31105	49299	26413	5245	11072
1395722175.67	257420	116485	11836	31105	49299	26413	5245	11072
1395722176.67	257420	116485	11836	31105	49299	26413	5245	11072
1395722177.68	257420	116485	11836	31105	49299	26413	5245	11072
1395722178.68	257420	116485	11836	31105	49299	26413	5245	11072
1395722179.68	257420	116485	11836	31105	49299	26413	5245	11072
1395722180.68	257420	116485	11836	31105	49299	26413	5245	11072
1395722181.69	257420	116485	11836	31105	49299	26413	5245	11072
1395722182.69	257420	116485	11836	31105	49299	26413	5245	11072
1395722183.69	257420	116485	11836	31105	49299	26413	5245	11072
1395722184.7	257420	116485	11836	31105	49299	26413	5245	11072
1395722185.7	257420	116485	11836	31105	49299	26413	5245	11072
1395722186.7	257420	116485	11836	31105	49299	26413	5245	11072
1395722187.7	257420	116485	11836	31105	49299	26413	5245	11072
1395722188.71	257420	116485	11836	31105	49299	26413	5245	11072
1395722189.71	257420	116485	11836	31105	49299	26413	5245	11072
1395722190.71	257420	116485	11836	31105	49299	26413	5245	11072
1395722191.71	257420	116485	11836	31105	49299	26413	5245	11072
1395722192.71	257420	116485	11836	31105	49299	26413	5245	11072
1395722193.71	257420	116485	11836	31105	49299	26413	5245	11072
1395722194.72	257420	116485	11836	31105	49299	26413	5245	11072
1395722195.72	257420	116485	11836	31105	49299	26413	5245	11072
1395722196.72	257420	116485	11836	31105	49299	26413	5245	11072
1395722197.72	257420	116485	11836	31105	49299	26413	5245	11072
1395722198.73	257420	116485	11836	31105	49299	26413	5245	11072
1395722199.73	257420	116485	11836	31105	49299	26413	5245	11072
1395722200.73	257420	116485	11836	31105	49299	26413	5245	11072
1395722201.73	257420	116485	11836	31105	49299	26413	5245	11072
1395722202.73	257420	116485	11836	31105	49299	26413	5245	11072
1395722203.74	257420	116485	11836	31105	49299	26413	5245	11072
1395722204.74	257420	116485	11836	31105	49299	26413	5245	11072
1395722205.74	257420	116485	11836	31105	49299	26413	5245	11072
1395722206.74	257420	116485	11836	31105	49299	26413	5245	11072
1395722207.75	257420	116485	11836	31105	49299	26413	5245	11072
1395722208.75	257420	116485	11836	31105	49299	26413	5245	11072
1395722209.75	257420	116485	11836	31105	49299	26413	5245	11072
1395722210.75	257420	116485	11836	31105	49299	26413	5245	11072
1395722211.76	257420	116485	11836	31105	49299	26413	5245	11072
1395722212.76	257420	116485	11836	31105	49299	26413	5245	11072
1395722213.76	257420	116485	11836	31105	49299	26413	5245	11072
1395722214.76	257420	116485	11836	31105	49299	26413	5245	11072
1395722215.77	257420	116485	11836	31105	49299	26413	5245	11072
1395722216.77	257420	116485	11836	31105	49299	26413	5245	11072
1395722217.77	257420	116485	11836	31105	49299	26413	5245	11072
1395722218.77	257420	116485	11836	31105	49299	26413	5245	11072
1395722219.77	257420	116485	11836	31105	49299	26413	5245	11072
1395722220.78	257420	116485	11836	31105	49299	26413	5245	11072
1395722221.78	257420	116485	11836	31105	49299	26413	5245	11072
1395722222.78	257420	116485	11836	31105	49299	26413	5245	11072
1395722223.78	257420	116485	11836	31105	49299	26413	5245	11072
1395722224.78	257420	116485	11836	31105	49299	26413	5245	11072
1395722225.79	257420	116485	11836	31105	49299	26413	5245	11072
1395722226.79	257420	116485	11836	31105	49299	26413	5245	11072
1395722227.79	257420	116485	11836	31105	49299	26413	5245	11072
1395722228.79	257420	116485	11836	31105	49299	26413	5245	11072
1395722229.8	257420	116485	11836	31105	49299	26413	5245	11072
1395722230.8	257420	116485	11836	31105	49299	26413	5245	11072
1395722231.8	257420	116485	11836	31105	49299	26413	5245	11072
1395722232.8	257420	116485	11836	31105	49299	26413	5245	11072
1395722233.8	257420	116485	11836	31105	49299	26413	5245	11072
1395722234.81	257420	116485	11836	31105	49299	26413	5245	11072
1395722235.81	257420	116485	11836	31105	49299	26413	5245	11072
1395722236.81	257420	116485	11836	31105	49299	26413	5245	11072
1395722237.81	257420	116485	11836	31105	49299	26413	5245	11072
1395722238.82	257420	116485	11836	31105	49299	26413	5245	11072
1395722239.82	257420	116485	11836	31105	49299	26413	5245	11072
1395722240.82	257420	116485	11836	31105	49299	26413	5245	11072
1395722241.82	257420	116485	11836	31105	49299	26413	5245	11072
1395722242.83	257420	116485	11836	31105	49299	26413	5245	11072
1395722243.83	257420	116485	11836	31105	49299	26413	5245	11072
1395722244.83	257420	116485	11836	31105	49299	26413	5245	11072
1395722245.83	257420	116485	11836	31105	49299	26413	5245	11072
1395722246.84	257420	116485	11836	31105	49299	26413	5245	11072
1395722247.84	257420	116485	11836	31105	49299	26413	5245	11072
1395722248.84	257420	116485	11836	31105	49299	26413	5245	11072
1395722249.84	257420	116485	11836	31105	49299	26413	5245	11072
1395722250.85	257420	116485	11836	31105	49299	26413	5245	11072
1395722251.85	257420	116485	11836	31105	49299	26413	5245	11072
1395722252.85	257420	116485	11836	31105	49299	26413	5245	11072
1395722253.85	257420	116485	11836	31105	49299	26413	5245	11072
1395722254.86	257420	116485	11836	31105	49299	26413	5245	11072
1395722255.86	257420	116485	11836	31105	49299	26413	5245	11072
1395722256.86	257420	116485	11836	31105	49299	26413	5245	11072
1395722257.86	257420	116485	11836	31105	49299	26413	5245	11072
1395722258.86	257420	116485	11836	31105	49299	26413	5245	11072
1395722259.87	257420	116485	11836	31105	49299	26413	5245	11072
1395722260.87	257420	116485	11836	31105	49299	26413	5245	11072
1395722261.87	257420	116485	11836	31105	49299	26413	5245	11072
1395722262.87	257420	116485	11836	31105	49299	26413	5245	11072
1395722263.88	257420	116485	11836	31105	49299	26413	5245	11072
1395722264.88	257420	116485	11836	31105	49299	26413	5245	11072
1395722265.88	257420	116485	11836	31105	49299	26413	5245	11072
1395722266.88	257420	116485	11836	31105	49299	26413	5245	11072
1395722267.89	257420	116485	11836	31105	49299	26413	5245	11072
1395722268.89	257420	116485	11836	31105	49299	26413	5245	11072
1395722269.89	257420	116485	11836	31105	49299	26413	5245	11072
1395722270.89	257420	116485	11836	31105	49299	26413	5245	11072
1395722271.9	257420	116485	11836	31105	49299	26413	5245	11072
1395722272.9	257420	116485	11836	31105	49299	26413	5245	11072
1395722273.9	257420	116485	11836	31105	49299	26413	5245	11072
1395722274.9	257420	116485	11836	31105	49299	26413	5245	11072
1395722275.9	257420	116485	11836	31105	49299	26413	5245	11072
1395722276.91	257420	116485	11836	31105	49299	26413	5245	11072
1395722277.91	257420	116485	11836	31105	49299	26413	5245	11072
1395722278.91	257420	116485	11836	31105	49299	26413	5245	11072
1395722279.91	257420	116485	11836	31105	49299	26413	5245	11072
1395722280.91	257420	116485	11836	31105	49299	26413	5245	11072
1395722281.92	257420	116485	11836	31105	49299	26413	5245	11072
1395722282.92	257420	116485	11836	31105	49299	26413	5245	11072
1395722283.92	257420	116485	11836	31105	49299	26413	5245	11072
1395722284.92	257420	116485	11836	31105	49299	26413	5245	11072
1395722285.93	257420	116485	11836	31105	49299	26413	5245	11072
1395722286.93	257420	116485	11836	31105	49299	26413	5245	11072
1395722287.93	257420	116485	11836	31105	49299	26413	5245	11072
1395722288.93	257420	116485	11836	31105	49299	26413	5245	11072
1395722289.93	257420	116485	11836	31105	49299	26413	5245	11072
1395722290.94	257420	116485	11836	31105	49299	26413	5245	11072
