1395726871.52	257420	116485	11836	31105	49299	26413	5245	11072
1395726872.52	257420	116485	11836	31105	49299	26413	5245	11072
1395726873.53	257420	116485	11836	31105	49299	26413	5245	11072
1395726874.53	257420	116485	11836	31105	49299	26413	5245	11072
1395726875.53	257420	116485	11836	31105	49299	26413	5245	11072
1395726876.53	257420	116485	11836	31105	49299	26413	5245	11072
1395726877.54	257420	116485	11836	31105	49299	26413	5245	11072
1395726878.54	257420	116485	11836	31105	49299	26413	5245	11072
1395726879.54	257420	116485	11836	31105	49299	26413	5245	11072
1395726880.54	257420	116485	11836	31105	49299	26413	5245	11072
1395726881.54	257420	116485	11836	31105	49299	26413	5245	11072
1395726882.55	257420	116485	11836	31105	49299	26413	5245	11072
1395726883.55	257420	116485	11836	31105	49299	26413	5245	11072
1395726884.55	257420	116485	11836	31105	49299	26413	5245	11072
1395726885.55	257420	116485	11836	31105	49299	26413	5245	11072
1395726886.56	257420	116485	11836	31105	49299	26413	5245	11072
1395726887.56	257420	116485	11836	31105	49299	26413	5245	11072
1395726888.56	257420	116485	11836	31105	49299	26413	5245	11072
1395726889.56	257420	116485	11836	31105	49299	26413	5245	11072
1395726890.56	257420	116485	11836	31105	49299	26413	5245	11072
1395726891.57	257420	116485	11836	31105	49299	26413	5245	11072
1395726892.57	257420	116485	11836	31105	49299	26413	5245	11072
1395726893.57	257420	116485	11836	31105	49299	26413	5245	11072
1395726894.57	257420	116485	11836	31105	49299	26413	5245	11072
1395726895.57	257420	116485	11836	31105	49299	26413	5245	11072
1395726896.58	257420	116485	11836	31105	49299	26413	5245	11072
1395726897.58	257420	116485	11836	31105	49299	26413	5245	11072
1395726898.58	257420	116485	11836	31105	49299	26413	5245	11072
1395726899.58	257420	116485	11836	31105	49299	26413	5245	11072
1395726900.59	257420	116485	11836	31105	49299	26413	5245	11072
1395726901.59	257420	116485	11836	31105	49299	26413	5245	11072
1395726902.59	257420	116485	11836	31105	49299	26413	5245	11072
1395726903.59	257420	116485	11836	31105	49299	26413	5245	11072
1395726904.6	257420	116485	11836	31105	49299	26413	5245	11072
1395726905.6	257420	116485	11836	31105	49299	26413	5245	11072
1395726906.6	257420	116485	11836	31105	49299	26413	5245	11072
1395726907.6	257420	116485	11836	31105	49299	26413	5245	11072
1395726908.6	257420	116485	11836	31105	49299	26413	5245	11072
1395726909.61	257420	116485	11836	31105	49299	26413	5245	11072
1395726910.61	257420	116485	11836	31105	49299	26413	5245	11072
1395726911.61	257420	116485	11836	31105	49299	26413	5245	11072
1395726912.61	257420	116485	11836	31105	49299	26413	5245	11072
1395726913.62	257420	116485	11836	31105	49299	26413	5245	11072
1395726914.62	257420	116485	11836	31105	49299	26413	5245	11072
1395726915.62	257420	116485	11836	31105	49299	26413	5245	11072
1395726916.62	257420	116485	11836	31105	49299	26413	5245	11072
1395726917.63	257420	116485	11836	31105	49299	26413	5245	11072
1395726918.63	257420	116485	11836	31105	49299	26413	5245	11072
1395726919.63	257420	116485	11836	31105	49299	26413	5245	11072
1395726920.63	257420	116485	11836	31105	49299	26413	5245	11072
1395726921.64	257420	116485	11836	31105	49299	26413	5245	11072
1395726922.64	257420	116485	11836	31105	49299	26413	5245	11072
1395726923.64	257420	116485	11836	31105	49299	26413	5245	11072
1395726924.64	257420	116485	11836	31105	49299	26413	5245	11072
1395726925.64	257420	116485	11836	31105	49299	26413	5245	11072
1395726926.65	257420	116485	11836	31105	49299	26413	5245	11072
1395726927.65	257420	116485	11836	31105	49299	26413	5245	11072
1395726928.65	257420	116485	11836	31105	49299	26413	5245	11072
1395726929.65	257420	116485	11836	31105	49299	26413	5245	11072
1395726930.66	257420	116485	11836	31105	49299	26413	5245	11072
1395726931.66	257420	116485	11836	31105	49299	26413	5245	11072
1395726932.66	257420	116485	11836	31105	49299	26413	5245	11072
1395726933.66	257420	116485	11836	31105	49299	26413	5245	11072
1395726934.67	257420	116485	11836	31105	49299	26413	5245	11072
1395726935.67	257420	116485	11836	31105	49299	26413	5245	11072
1395726936.67	257420	116485	11836	31105	49299	26413	5245	11072
1395726937.68	257420	116485	11836	31105	49299	26413	5245	11072
