1395711113.96	38	67	0
1395711114.96	38	67	0
1395711115.96	38	67	0
1395711116.96	38	67	0
1395711117.97	38	67	0
1395711118.97	38	67	0
1395711119.97	38	67	0
1395711120.97	38	67	0
1395711121.98	38	67	0
1395711122.98	38	67	0
1395711123.98	38	67	0
1395711124.98	38	67	0
1395711125.99	38	67	0
1395711126.99	38	67	0
1395711127.99	38	67	0
1395711128.99	38	67	0
1395711130.0	38	67	0
1395711131.0	38	67	0
1395711132.0	38	67	0
1395711133.0	38	67	0
1395711134.0	38	67	0
1395711135.01	38	67	0
1395711136.01	38	67	0
1395711137.01	38	67	0
1395711138.01	38	67	0
1395711139.02	38	67	0
1395711140.02	38	67	0
1395711141.02	38	67	0
1395711142.02	38	67	0
1395711143.02	38	67	0
1395711144.03	38	67	0
1395711145.03	38	67	0
1395711146.03	38	67	0
1395711147.03	38	67	0
1395711148.03	38	67	0
1395711149.04	38	67	0
1395711150.04	38	67	0
1395711151.04	38	67	0
1395711152.04	38	67	0
1395711153.05	38	67	0
1395711154.05	38	67	0
1395711155.05	38	67	0
1395711156.05	38	67	0
1395711157.05	38	67	0
1395711158.06	38	67	0
1395711159.06	38	67	0
1395711160.06	38	67	0
1395711161.06	38	67	0
1395711162.06	38	67	0
1395711163.07	38	67	0
1395711164.07	38	67	0
1395711165.07	38	67	0
1395711166.07	38	67	0
1395711167.07	38	67	0
1395711168.08	38	67	0
1395711169.08	38	67	0
1395711170.08	38	67	0
1395711171.08	38	67	0
1395711172.08	38	67	0
1395711173.09	38	67	0
1395711174.09	38	67	0
1395711175.09	38	67	0
1395711176.09	38	67	0
1395711177.1	38	67	0
1395711178.1	38	67	0
1395711179.1	38	67	0
1395711180.1	38	67	0
1395711181.1	38	67	0
1395711182.11	38	67	0
1395711183.11	38	67	0
1395711184.11	38	67	0
1395711185.11	38	67	0
1395711186.11	38	67	0
1395711187.12	38	67	0
1395711188.12	38	67	0
1395711189.12	38	67	0
1395711190.12	38	67	0
1395711191.13	38	67	0
1395711192.13	38	67	0
1395711193.13	38	67	0
1395711194.14	38	67	0
1395711195.14	38	67	0
1395711196.14	38	67	0
1395711197.14	38	67	0
1395711198.15	38	67	0
1395711199.15	38	67	0
1395711200.15	38	67	0
1395711201.15	38	67	0
